id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp,Timestamp
1839,BNB,BNB,bnb,2282,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,144098747.09206,144098747.09206,False,,5,,,,2024-11-17T17:41:00.000Z,624.4273121848527,2430094341.0663304,10.945,0.21166074,-0.54154983,-2.65543982,3.95599701,15.48268693,12.68066389,89979193335.89989,2.9612,89979193335.9,,2024-11-17T17:41:00.000Z,,,,,,,2024-11-18 00:42:33.150427
52,XRP,XRP,xrp,1430,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56931242174.0,99987013354.0,False,,6,,,,2024-11-17T17:41:00.000Z,1.0751401937514296,14519191655.899841,-31.6625,-0.48622838,-5.22054671,76.68048867,96.37850656,88.98564371,79.16930682,61209066741.46392,2.0143,107514019375.14,,2024-11-17T17:41:00.000Z,,,,,,,2024-11-18 00:42:33.150427
74,Dogecoin,DOGE,dogecoin,1101,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,146831026383.70526,146831026383.70526,True,,7,,,,2024-11-17T17:40:00.000Z,0.36776158252762214,7539834187.711319,-17.3761,0.93288268,-1.34867906,35.46029546,164.87476606,264.72150717,261.64375106,53998810627.02649,1.7769,53998810627.03,,2024-11-17T17:40:00.000Z,,,,,,,2024-11-18 00:42:33.150427
3408,USDC,USDC,usd-coin,23123,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,37174757172.83208,37174757172.83208,False,,8,,,,2024-11-17T17:41:00.000Z,0.9999849470363816,7561634674.488191,-10.6845,-0.00315263,0.02195064,0.00222565,0.0077333,-0.00619862,-0.01532215,37174197582.564835,1.2234,37174197582.56,,2024-11-17T17:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,2024-11-18 00:42:33.150427
2010,Cardano,ADA,cardano,1352,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35033776787.310196,44995037803.61046,False,,9,,,,2024-11-17T17:41:00.000Z,0.7382523959247436,2681160001.5379066,-53.0365,1.6011247,-1.75500603,18.82238651,109.75501144,123.17757439,119.4256973,25863769651.524418,0.8511,33221357816.61,,2024-11-17T17:41:00.000Z,,,,,,,2024-11-18 00:42:33.150427
1958,TRON,TRX,tron,1069,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86376281740.24806,86376286115.56645,True,,10,,,,2024-11-17T17:41:00.000Z,0.19804509646511026,754692396.6659327,-34.5211,0.58224746,-2.62784776,18.89533544,24.37293577,32.73236454,41.43025519,17106399049.54497,0.563,17106399916.06,,2024-11-17T17:41:00.000Z,,,,,,,2024-11-18 00:42:33.150427
5994,Shiba Inu,SHIB,shiba-inu,903,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589260502748674.5,589512465468568.8,False,,11,,,,2024-11-17T17:41:00.000Z,2.5160763104982978e-05,1159347487.7340572,-23.1845,0.17050338,2.53431194,-8.32747617,32.92777793,90.61942413,89.97685097,14826243916.78257,0.4879,14832583491.09,,2024-11-17T17:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,,2024-11-18 00:42:33.150427
5805,Avalanche,AVAX,avalanche,803,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,407358026.7981834,447361126.7981834,False,,12,,,,2024-11-17T17:41:00.000Z,36.00131466839711,1094556101.943707,30.2594,-0.25840132,3.0142696,9.46947915,28.79479744,55.77451553,71.7571748,14665424505.458742,0.4826,25767894856.22,,2024-11-17T17:41:00.000Z,,,,,,,2024-11-18 00:42:33.150427
11419,Toncoin,TON,toncoin,610,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2545941112.7278156,5115453668.215271,True,,13,3414166606.0,18736778258.691936,,2024-11-17T17:40:00.000Z,5.487950771284633,397277362.49997157,-12.8432,0.28210645,-3.54088917,0.61290551,4.7946632,0.08034846,-19.71425048,13971999493.239874,0.4601,28073357903.95,,2024-11-17T17:40:00.000Z,,,,,,,2024-11-18 00:42:33.150427
20947,Sui,SUI,sui,415,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm']",10000000000.0,2845750695.583888,10000000000.0,False,,14,,,,2024-11-17T17:41:00.000Z,3.873643458295747,1833452606.4013808,-19.1772,0.1836529,5.07178975,27.18315226,83.51437091,230.39583167,340.35544591,11023423565.8891,0.3628,38736434582.96,,2024-11-17T17:41:00.000Z,,,,,,,2024-11-18 00:42:33.150427
24478,Pepe,PEPE,pepe,472,2023-04-17T06:18:08.000Z,['memes'],420690000000000.0,420689899999994.8,420689899999994.8,False,,15,,,,2024-11-17T17:41:00.000Z,2.2362057962843022e-05,4568821995.951886,-24.4634,3.27359075,5.62196447,75.17081108,110.25023099,213.49927098,192.14763277,9407491928.182518,0.3096,9407494164.39,,2024-11-17T17:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6982508145454ce325ddbe47a25d4ec3d2311933,,2024-11-18 00:42:33.150427
1,Bitcoin,BTC,bitcoin,11800,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19783734.0,19783734.0,False,,1,,,,2024-11-18T03:18:00.000Z,90442.05179622941,44692604135.915695,0.2952,-0.14593058,0.61280465,11.30432524,31.76344037,45.83354394,49.39364212,1789281495150.825,58.8195,1899283087720.82,,2024-11-18T03:18:00.000Z,,,,,,2024-11-18 10:20:18.423573,
1027,Ethereum,ETH,ethereum,9562,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120424008.02826612,120424008.02826612,True,,2,,,,2024-11-18T03:18:00.000Z,3098.7602661410406,26659598009.96596,-5.9157,-0.67111778,1.26582855,-2.93861661,16.44970721,29.17124753,16.68937839,373165131167.44073,12.2671,373165131167.44,,2024-11-18T03:18:00.000Z,,,,,,2024-11-18 10:20:18.423573,
825,Tether USDt,USDT,tether,103739,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,127539192697.57086,129825664180.66248,True,,3,,,,2024-11-18T03:18:00.000Z,1.0001118392405024,124741757400.49966,-9.501,0.00172622,-0.02978623,-0.07017798,0.03255653,-0.00235776,-0.04039088,127553456584.01645,4.1931,129840183784.34,,2024-11-18T03:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-11-18 10:20:18.423573,
5426,Solana,SOL,solana,787,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,474607237.4267046,588578156.9907681,True,,4,,,,2024-11-18T03:19:00.000Z,237.64454175684756,10013133462.736269,102.6309,-0.30558848,10.31850797,13.27281024,52.53174294,72.87268975,63.3815867,112787819452.75256,3.7077,139872386406.16,,2024-11-18T03:19:00.000Z,,,,,,2024-11-18 10:20:18.423573,
1839,BNB,BNB,bnb,2282,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,144098724.7849482,144098724.7849482,False,,5,,,,2024-11-18T03:19:00.000Z,624.3283918358142,2388030227.4113603,9.0625,-0.26852311,2.42215946,-1.73312524,3.96747664,11.73080953,9.85305459,89964925110.57828,2.9574,89964925110.58,,2024-11-18T03:19:00.000Z,,,,,,2024-11-18 10:20:18.423573,
52,XRP,XRP,xrp,1430,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56931242174.0,99987013354.0,False,,6,,,,2024-11-18T03:18:00.000Z,1.1271723675727505,11094959581.724707,-53.6695,1.64184048,7.04304538,89.82443805,105.18160869,92.57940245,86.08040758,64171323030.125206,2.108,112717236757.28,,2024-11-18T03:18:00.000Z,,,,,,2024-11-18 10:20:18.423573,
74,Dogecoin,DOGE,dogecoin,1101,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,146836746383.7052,146836746383.7052,True,,7,,,,2024-11-18T03:18:00.000Z,0.36855992031945256,7154842487.309067,-11.425,-0.38957056,6.44195664,27.71554158,151.91728714,253.42139991,254.60848274,54118139547.14605,1.779,54118139547.15,,2024-11-18T03:18:00.000Z,,,,,,2024-11-18 10:20:18.423573,
3408,USDC,USDC,usd-coin,23133,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,37121880965.12057,37121880965.12057,False,,8,,,,2024-11-18T03:18:00.000Z,0.9999585956632158,7877180617.0491085,7.3592,-0.00489429,0.00626819,-0.00047751,0.01361389,0.00266669,-0.00374418,37120343958.259026,1.2203,37120343958.26,,2024-11-18T03:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-11-18 10:20:18.423573,
2010,Cardano,ADA,cardano,1352,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35033776787.310196,44995037803.61046,False,,9,,,,2024-11-18T03:19:00.000Z,0.7353089899137383,1755224486.8007183,-67.4326,0.50070415,2.89188577,23.96274548,106.20082771,110.8633664,114.91812636,25760651022.34043,0.8469,33088904546.12,,2024-11-18T03:19:00.000Z,,,,,,2024-11-18 10:20:18.423573,
1958,TRON,TRX,tron,1070,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86376106863.7484,86376108162.49237,True,,10,,,,2024-11-18T03:19:00.000Z,0.20183193600872062,710078442.5748261,-38.3085,-0.78017214,3.9006487,21.82654977,27.24573974,34.8584572,40.97708136,17433456873.206482,0.5732,17433457135.33,,2024-11-18T03:19:00.000Z,,,,,,2024-11-18 10:20:18.423573,
5994,Shiba Inu,SHIB,shiba-inu,903,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589260502748674.5,589512465468568.8,False,,11,,,,2024-11-18T03:19:00.000Z,2.4822917797740338e-05,1181869744.1936517,-9.1032,-0.77505079,5.011638,-6.47256165,27.77058114,79.03630535,82.77673312,14627165021.185492,0.4809,14633419471.07,,2024-11-18T03:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-11-18 10:20:18.423573,
5805,Avalanche,AVAX,avalanche,803,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,409026570.1977053,447362870.1977053,False,,12,,,,2024-11-18T03:19:00.000Z,35.022488807427116,1084633256.9121249,16.676,-0.40592634,3.32133156,8.54231187,23.2348737,35.63869035,61.4799972,14325128476.689436,0.471,25067301500.11,,2024-11-18T03:19:00.000Z,,,,,,2024-11-18 10:20:18.423573,
11419,Toncoin,TON,toncoin,610,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2545962872.2640595,5115468917.118964,True,,13,3414166606.0,18595112444.006687,,2024-11-18T03:19:00.000Z,5.446457244156727,314183751.1598925,-40.9275,-0.30691894,-0.11211572,0.42127817,3.16229613,-3.88733936,-20.18925386,13866477928.996656,0.4557,27861182740.9,,2024-11-18T03:19:00.000Z,,,,,,2024-11-18 10:20:18.423573,
20947,Sui,SUI,sui,415,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm']",10000000000.0,2845750695.583888,10000000000.0,False,,14,,,,2024-11-18T03:19:00.000Z,3.8215955181344032,1825746414.9131365,-6.0955,-0.53212574,2.86991458,17.38476809,82.03278053,178.6246083,318.57126036,10875308103.971247,0.3575,38215955181.34,,2024-11-18T03:19:00.000Z,,,,,,2024-11-18 10:20:18.423573,
1975,Chainlink,LINK,chainlink,1877,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,626849970.4527867,1000000000.0,False,,15,,,,2024-11-18T03:19:00.000Z,14.224730462219016,546676960.5720652,-34.8341,-0.17951641,1.25068137,-1.60022698,22.75580776,28.90773857,36.86373493,8916771869.940845,0.293,14224730462.22,,2024-11-18T03:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-11-18 10:20:18.423573,
1,Bitcoin,BTC,bitcoin,11800,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19783734.0,19783734.0,False,,1,,,,2024-11-18T03:18:00.000Z,90442.05179622941,44692604135.915695,0.2952,-0.14593058,0.61280465,11.30432524,31.76344037,45.83354394,49.39364212,1789281495150.825,58.8195,1899283087720.82,,2024-11-18T03:18:00.000Z,,,,,,,2024-11-18 10:20:25.755367
1027,Ethereum,ETH,ethereum,9562,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120424008.02826612,120424008.02826612,True,,2,,,,2024-11-18T03:18:00.000Z,3098.7602661410406,26659598009.96596,-5.9157,-0.67111778,1.26582855,-2.93861661,16.44970721,29.17124753,16.68937839,373165131167.44073,12.2671,373165131167.44,,2024-11-18T03:18:00.000Z,,,,,,,2024-11-18 10:20:25.755367
825,Tether USDt,USDT,tether,103739,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,127539192697.57086,129825664180.66248,True,,3,,,,2024-11-18T03:18:00.000Z,1.0001118392405024,124741757400.49966,-9.501,0.00172622,-0.02978623,-0.07017798,0.03255653,-0.00235776,-0.04039088,127553456584.01645,4.1931,129840183784.34,,2024-11-18T03:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,,2024-11-18 10:20:25.755367
5426,Solana,SOL,solana,787,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,474607237.4267046,588578156.9907681,True,,4,,,,2024-11-18T03:19:00.000Z,237.64454175684756,10013133462.736269,102.6309,-0.30558848,10.31850797,13.27281024,52.53174294,72.87268975,63.3815867,112787819452.75256,3.7077,139872386406.16,,2024-11-18T03:19:00.000Z,,,,,,,2024-11-18 10:20:25.755367
1839,BNB,BNB,bnb,2282,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,144098724.7849482,144098724.7849482,False,,5,,,,2024-11-18T03:19:00.000Z,624.3283918358142,2388030227.4113603,9.0625,-0.26852311,2.42215946,-1.73312524,3.96747664,11.73080953,9.85305459,89964925110.57828,2.9574,89964925110.58,,2024-11-18T03:19:00.000Z,,,,,,,2024-11-18 10:20:25.755367
52,XRP,XRP,xrp,1430,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56931242174.0,99987013354.0,False,,6,,,,2024-11-18T03:18:00.000Z,1.1271723675727505,11094959581.724707,-53.6695,1.64184048,7.04304538,89.82443805,105.18160869,92.57940245,86.08040758,64171323030.125206,2.108,112717236757.28,,2024-11-18T03:18:00.000Z,,,,,,,2024-11-18 10:20:25.755367
74,Dogecoin,DOGE,dogecoin,1101,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,146836746383.7052,146836746383.7052,True,,7,,,,2024-11-18T03:18:00.000Z,0.36855992031945256,7154842487.309067,-11.425,-0.38957056,6.44195664,27.71554158,151.91728714,253.42139991,254.60848274,54118139547.14605,1.779,54118139547.15,,2024-11-18T03:18:00.000Z,,,,,,,2024-11-18 10:20:25.755367
3408,USDC,USDC,usd-coin,23133,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,37121880965.12057,37121880965.12057,False,,8,,,,2024-11-18T03:18:00.000Z,0.9999585956632158,7877180617.0491085,7.3592,-0.00489429,0.00626819,-0.00047751,0.01361389,0.00266669,-0.00374418,37120343958.259026,1.2203,37120343958.26,,2024-11-18T03:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,2024-11-18 10:20:25.755367
